# r_pc rho_Msun_pc3 sigma1d_kms pressure_rho_sigma2 N_scatter_per_orbit
1.392880961045e-01 1.051977426285e+03 2.245732143650e+02 5.305451283486e+07 1.218896036515e-01
1.402614304752e-01 1.041268100194e+03 2.238085479356e+02 5.215739625043e+07 1.228148930639e-01
1.412415664307e-01 1.030669299504e+03 2.230465935599e+02 5.127557389064e+07 1.237465424758e-01
1.422285514999e-01 1.020179878418e+03 2.222873419885e+02 5.040878374814e+07 1.246845886975e-01
1.432224335440e-01 1.009798703036e+03 2.215307840050e+02 4.955676831720e+07 1.256290686838e-01
1.442232607584e-01 9.995246512334e+02 2.207769104254e+02 4.871927451627e+07 1.265800195339e-01
1.452310816754e-01 9.893566125350e+02 2.200257120980e+02 4.789605361182e+07 1.275374784909e-01
1.462459451665e-01 9.792934879959e+02 2.192771799036e+02 4.708686114350e+07 1.285014829424e-01
1.472679004447e-01 9.693341900816e+02 2.185313047551e+02 4.629145685060e+07 1.294720704195e-01
1.482969970669e-01 9.594776425491e+02 2.177880775974e+02 4.550960459975e+07 1.304492785974e-01
1.493332849361e-01 9.497227803298e+02 2.170474894076e+02 4.474107231394e+07 1.314331452952e-01
1.503768143042e-01 9.400685494132e+02 2.163095311944e+02 4.398563190266e+07 1.324237084754e-01
1.514276357743e-01 9.305139067326e+02 2.155741939985e+02 4.324305919330e+07 1.334210062440e-01
1.524858003030e-01 9.210578200507e+02 2.148414688920e+02 4.251313386377e+07 1.344250768506e-01
1.535513592031e-01 9.116992678475e+02 2.141113469787e+02 4.179563937618e+07 1.354359586878e-01
1.546243641458e-01 9.024372392088e+02 2.133838193939e+02 4.109036291175e+07 1.364536902915e-01
1.557048671635e-01 8.932707337164e+02 2.126588773040e+02 4.039709530682e+07 1.374783103404e-01
1.567929206521e-01 8.841987613385e+02 2.119365119066e+02 3.971563098992e+07 1.385098576560e-01
1.578885773739e-01 8.752203423221e+02 2.112167144307e+02 3.904576791998e+07 1.395483712024e-01
1.589918904594e-01 8.663345070864e+02 2.104994761360e+02 3.838730752560e+07 1.405938900863e-01
1.601029134110e-01 8.575402961168e+02 2.097847883131e+02 3.774005464530e+07 1.416464535565e-01
1.612217001044e-01 8.488367598604e+02 2.090726422836e+02 3.710381746888e+07 1.427061010039e-01
1.623483047921e-01 8.402229586227e+02 2.083630293996e+02 3.647840747977e+07 1.437728719614e-01
1.634827821056e-01 8.316979624652e+02 2.076559410436e+02 3.586363939833e+07 1.448468061034e-01
1.646251870583e-01 8.232608511036e+02 2.069513686290e+02 3.525933112616e+07 1.459279432461e-01
1.657755750478e-01 8.149107138081e+02 2.062493035992e+02 3.466530369140e+07 1.470163233467e-01
1.669340018591e-01 8.066466493038e+02 2.055497374279e+02 3.408138119490e+07 1.481119865036e-01
1.681005236667e-01 7.984677656727e+02 2.048526616190e+02 3.350739075739e+07 1.492149729561e-01
1.692751970379e-01 7.903731802562e+02 2.041580677065e+02 3.294316246749e+07 1.503253230841e-01
1.704580789351e-01 7.823620195592e+02 2.034659472542e+02 3.238852933069e+07 1.514430774077e-01
1.716492267189e-01 7.744334191548e+02 2.027762918558e+02 3.184332721914e+07 1.525682765874e-01
1.728486981508e-01 7.665865235901e+02 2.020890931347e+02 3.130739482236e+07 1.537009614237e-01
1.740565513955e-01 7.588204862929e+02 2.014043427440e+02 3.078057359875e+07 1.548411728563e-01
1.752728450248e-01 7.511344694797e+02 2.007220323662e+02 3.026270772800e+07 1.559889519648e-01
1.764976380192e-01 7.435276440642e+02 2.000421537133e+02 2.975364406421e+07 1.571443399676e-01
1.777309897716e-01 7.359991895668e+02 1.993646985266e+02 2.925323208998e+07 1.583073782222e-01
1.789729600901e-01 7.285482940256e+02 1.986896585766e+02 2.876132387110e+07 1.594781082246e-01
1.802236092005e-01 7.211741539077e+02 1.980170256630e+02 2.827777401221e+07 1.606565716091e-01
1.814829977495e-01 7.138759740216e+02 1.973467916143e+02 2.780243961306e+07 1.618428101479e-01
1.827511868076e-01 7.066529674307e+02 1.966789482882e+02 2.733518022564e+07 1.630368657513e-01
1.840282378721e-01 6.995043553672e+02 1.960134875710e+02 2.687585781197e+07 1.642387804667e-01
1.853142128701e-01 6.924293671479e+02 1.953504013777e+02 2.642433670269e+07 1.654485964789e-01
1.866091741611e-01 6.854272400895e+02 1.946896816521e+02 2.598048355629e+07 1.666663561092e-01
1.879131845409e-01 6.784972194259e+02 1.940313203663e+02 2.554416731909e+07 1.678921018158e-01
1.892263072437e-01 6.716385582260e+02 1.933753095210e+02 2.511525918590e+07 1.691258761929e-01
1.905486059456e-01 6.648505173122e+02 1.927216411450e+02 2.469363256132e+07 1.703677219705e-01
1.918801447680e-01 6.581323651797e+02 1.920703072956e+02 2.427916302180e+07 1.716176820143e-01
1.932209882800e-01 6.514833779171e+02 1.914213000580e+02 2.387172827824e+07 1.728757993252e-01
1.945712015020e-01 6.449028391273e+02 1.907746115454e+02 2.347120813931e+07 1.741421170388e-01
1.959308499089e-01 6.383900398497e+02 1.901302338991e+02 2.307748447535e+07 1.754166784256e-01
1.972999994330e-01 6.319442784825e+02 1.894881592881e+02 2.269044118299e+07 1.766995268899e-01
1.986787164674e-01 6.255648607069e+02 1.888483799091e+02 2.230996415021e+07 1.779907059700e-01
2.000670678691e-01 6.192510994108e+02 1.882108879866e+02 2.193594122218e+07 1.792902593377e-01
2.014651209622e-01 6.130023146143e+02 1.875756757724e+02 2.156826216758e+07 1.805982307977e-01
2.028729435416e-01 6.068178333958e+02 1.869427355460e+02 2.120681864553e+07 1.819146642878e-01
2.042906038755e-01 6.006969898180e+02 1.863120596140e+02 2.085150417307e+07 1.832396038779e-01
2.057181707094e-01 5.946391248563e+02 1.856836403105e+02 2.050221409326e+07 1.845730937699e-01
2.071557132692e-01 5.886435863260e+02 1.850574699964e+02 2.015884554376e+07 1.859151782974e-01
2.086033012645e-01 5.827097288121e+02 1.844335410601e+02 1.982129742597e+07 1.872659019252e-01
2.100610048920e-01 5.768369135985e+02 1.838118459167e+02 1.948947037473e+07 1.886253092490e-01
2.115288948390e-01 5.710245085985e+02 1.831923770081e+02 1.916326672853e+07 1.899934449949e-01
2.130070422866e-01 5.652718882861e+02 1.825751268033e+02 1.884259050018e+07 1.913703540189e-01
2.144955189135e-01 5.595784336275e+02 1.819600877976e+02 1.852734734807e+07 1.927560813070e-01
2.159943968992e-01 5.539435320142e+02 1.813472525131e+02 1.821744454789e+07 1.941506719740e-01
2.175037489276e-01 5.483665771958e+02 1.807366134985e+02 1.791279096479e+07 1.955541712640e-01
2.190236481903e-01 5.428469692141e+02 1.801281633287e+02 1.761329702609e+07 1.969666245493e-01
2.205541683909e-01 5.373841143378e+02 1.795218946050e+02 1.731887469444e+07 1.983880773302e-01
2.220953837474e-01 5.319774249978e+02 1.789177999550e+02 1.702943744139e+07 1.998185752347e-01
2.236473689968e-01 5.266263197232e+02 1.783158720322e+02 1.674490022152e+07 2.012581640179e-01
2.252101993983e-01 5.213302230779e+02 1.777161035165e+02 1.646517944688e+07 2.027068895619e-01
2.267839507369e-01 5.160885655980e+02 1.771184871133e+02 1.619019296199e+07 2.041647978747e-01
2.283686993274e-01 5.109007837297e+02 1.765230155544e+02 1.591986001924e+07 2.056319350907e-01
2.299645220177e-01 5.057663197678e+02 1.759296815969e+02 1.565410125463e+07 2.071083474696e-01
2.315714961926e-01 5.006846217954e+02 1.753384780238e+02 1.539283866407e+07 2.085940813960e-01
2.331896997780e-01 4.956551436232e+02 1.747493976436e+02 1.513599557993e+07 2.100891833795e-01
2.348192112441e-01 4.906773447304e+02 1.741624332904e+02 1.488349664817e+07 2.115937000535e-01
2.364601096094e-01 4.857506902056e+02 1.735775778237e+02 1.463526780569e+07 2.131076781755e-01
2.381124744447e-01 4.808746506888e+02 1.729948241282e+02 1.439123625819e+07 2.146311646262e-01
2.397763858768e-01 4.760487023135e+02 1.724141651139e+02 1.415133045835e+07 2.161642064092e-01
2.414519245925e-01 4.712723266497e+02 1.718355937161e+02 1.391548008444e+07 2.177068506504e-01
2.431391718422e-01 4.665450106474e+02 1.712591028949e+02 1.368361601922e+07 2.192591445981e-01
2.448382094444e-01 4.618662465809e+02 1.706846856355e+02 1.345567032926e+07 2.208211356218e-01
2.465491197890e-01 4.572355319934e+02 1.701123349480e+02 1.323157624463e+07 2.223928712124e-01
2.482719858419e-01 4.526523696420e+02 1.695420438673e+02 1.301126813889e+07 2.239743989814e-01
2.500068911487e-01 4.481162674441e+02 1.689738054528e+02 1.279468150944e+07 2.255657666605e-01
2.517539198387e-01 4.436267384234e+02 1.684076127889e+02 1.258175295822e+07 2.271670221014e-01
2.535131566291e-01 4.391833006568e+02 1.678434589843e+02 1.237242017278e+07 2.287782132750e-01
2.552846868292e-01 4.347854772223e+02 1.672813371721e+02 1.216662190754e+07 2.303993882713e-01
2.570685963445e-01 4.304327961467e+02 1.667212405099e+02 1.196429796557e+07 2.320305952988e-01
2.588649716805e-01 4.261247903545e+02 1.661631621794e+02 1.176538918050e+07 2.336718826839e-01
2.606738999476e-01 4.218609976167e+02 1.656070953868e+02 1.156983739886e+07 2.353232988710e-01
2.624954688645e-01 4.176409605006e+02 1.650530333622e+02 1.137758546269e+07 2.369848924213e-01
2.643297667632e-01 4.134642263203e+02 1.645009693596e+02 1.118857719240e+07 2.386567120130e-01
2.661768825928e-01 4.093303470868e+02 1.639508966572e+02 1.100275737002e+07 2.403388064408e-01
2.680369059240e-01 4.052388794597e+02 1.634028085569e+02 1.082007172266e+07 2.420312246151e-01
2.699099269534e-01 4.011893846988e+02 1.628566983845e+02 1.064046690628e+07 2.437340155619e-01
2.717960365079e-01 3.971814286162e+02 1.623125594892e+02 1.046389048974e+07 2.454472284222e-01
2.736953260491e-01 3.932145815290e+02 1.617703852442e+02 1.029029093916e+07 2.471709124518e-01
2.756078876778e-01 3.892884182128e+02 1.612301690460e+02 1.011961760244e+07 2.489051170208e-01
2.775338141382e-01 3.854025178551e+02 1.606919043144e+02 9.951820694212e+06 2.506498916130e-01
2.794731988228e-01 3.815564640097e+02 1.601555844929e+02 9.786851280875e+06 2.524052858257e-01
2.814261357766e-01 3.777498445510e+02 1.596212030480e+02 9.624661266031e+06 2.541713493694e-01
2.833927197017e-01 3.739822516296e+02 1.590887534695e+02 9.465203376083e+06 2.559481320669e-01
2.853730459622e-01 3.702532816275e+02 1.585582292703e+02 9.308431146121e+06 2.577356838537e-01
2.873672105884e-01 3.665625351144e+02 1.580296239863e+02 9.154298906036e+06 2.595340547768e-01
2.893753102818e-01 3.629096168041e+02 1.575029311764e+02 9.002761766876e+06 2.613432949949e-01
2.913974424194e-01 3.592941355115e+02 1.569781444223e+02 8.853775607441e+06 2.631634547779e-01
2.934337050590e-01 3.557157041098e+02 1.564552573285e+02 8.707297061102e+06 2.649945845062e-01
2.954841969434e-01 3.521739394888e+02 1.559342635223e+02 8.563283502851e+06 2.668367346708e-01
2.975490175055e-01 3.486684625128e+02 1.554151566534e+02 8.421693036572e+06 2.686899558727e-01
2.996282668728e-01 3.451988979794e+02 1.548979303943e+02 8.282484482534e+06 2.705542988225e-01
3.017220458728e-01 3.417648745787e+02 1.543825784399e+02 8.145617365093e+06 2.724298143404e-01
3.038304560375e-01 3.383660248530e+02 1.538690945073e+02 8.011051900610e+06 2.743165533552e-01
3.059535996082e-01 3.350019851565e+02 1.533574723361e+02 7.878748985578e+06 2.762145669049e-01
3.080915795409e-01 3.316723956160e+02 1.528477056882e+02 7.748670184949e+06 2.781239061355e-01
3.102444995109e-01 3.283769000916e+02 1.523397883473e+02 7.620777720666e+06 2.800446223014e-01
3.124124639181e-01 3.251151461377e+02 1.518337141195e+02 7.495034460386e+06 2.819767667644e-01
3.145955778917e-01 3.218867849652e+02 1.513294768328e+02 7.371403906408e+06 2.839203909943e-01
3.167939472958e-01 3.186914714030e+02 1.508270703370e+02 7.249850184777e+06 2.858755465676e-01
3.190076787341e-01 3.155288638606e+02 1.503264885039e+02 7.130338034588e+06 2.878422851682e-01
3.212368795553e-01 3.123986242909e+02 1.498277252269e+02 7.012832797468e+06 2.898206585866e-01
3.234816578584e-01 3.093004181537e+02 1.493307744213e+02 6.897300407235e+06 2.918107187195e-01
3.257421224974e-01 3.062339143786e+02 1.488356300238e+02 6.783707379748e+06 2.938125175701e-01
3.280183830873e-01 3.031987853297e+02 1.483422859927e+02 6.672020802915e+06 2.958261072477e-01
3.303105500090e-01 3.001947067694e+02 1.478507363077e+02 6.562208326885e+06 2.978515399672e-01
3.326187344147e-01 2.972213578235e+02 1.473609749699e+02 6.454238154405e+06 2.998888680491e-01
3.349430482333e-01 2.942784209461e+02 1.468729960018e+02 6.348079031340e+06 3.019381439195e-01
3.372836041759e-01 2.913655818847e+02 1.463867934469e+02 6.243700237357e+06 3.039994201098e-01
3.396405157412e-01 2.884825296468e+02 1.459023613702e+02 6.141071576777e+06 3.060727492564e-01
3.420138972210e-01 2.856289564652e+02 1.454196938573e+02 6.040163369569e+06 3.081581841007e-01
3.444038637058e-01 2.828045577651e+02 1.449387850152e+02 5.940946442515e+06 3.102557774890e-01
3.468105310903e-01 2.800090321306e+02 1.444596289716e+02 5.843392120514e+06 3.123655823723e-01
3.492340160791e-01 2.772420812721e+02 1.439822198752e+02 5.747472218046e+06 3.144876518065e-01
3.516744361923e-01 2.745034099937e+02 1.435065518952e+02 5.653159030773e+06 3.166220389518e-01
3.541319097712e-01 2.717927261612e+02 1.430326192218e+02 5.560425327291e+06 3.187687970732e-01
3.566065559842e-01 2.691097406703e+02 1.425604160657e+02 5.469244341022e+06 3.209279795400e-01
3.590984948323e-01 2.664541674148e+02 1.420899366581e+02 5.379589762245e+06 3.230996398262e-01
3.616078471550e-01 2.638257232561e+02 1.416211752507e+02 5.291435730266e+06 3.252838315101e-01
3.641347346363e-01 2.612241279918e+02 1.411541261157e+02 5.204756825716e+06 3.274806082745e-01
3.666792798107e-01 2.586491043254e+02 1.406887835455e+02 5.119528062993e+06 3.296900239071e-01
3.692416060686e-01 2.561003778364e+02 1.402251418527e+02 5.035724882818e+06 3.319121322997e-01
3.718218376628e-01 2.535776769499e+02 1.397631953703e+02 4.953323144939e+06 3.341469874491e-01
3.744200997146e-01 2.510807329076e+02 1.393029384512e+02 4.872299120939e+06 3.363946434569e-01
3.770365182193e-01 2.486092797382e+02 1.388443654686e+02 4.792629487186e+06 3.386551545295e-01
3.796712200528e-01 2.461630542285e+02 1.383874708152e+02 4.714291317889e+06 3.409285749783e-01
3.823243329775e-01 2.437417958949e+02 1.379322489042e+02 4.637262078289e+06 3.432149592200e-01
3.849959856488e-01 2.413452469550e+02 1.374786941681e+02 4.561519617950e+06 3.455143617767e-01
3.876863076210e-01 2.389731522994e+02 1.370268010594e+02 4.487042164179e+06 3.478268372763e-01
3.903954293536e-01 2.366252594642e+02 1.365765640502e+02 4.413808315551e+06 3.501524404521e-01
3.931234822180e-01 2.343013186034e+02 1.361279776322e+02 4.341797035552e+06 3.524912261441e-01
3.958705985034e-01 2.320010824616e+02 1.356810363168e+02 4.270987646322e+06 3.548432492982e-01
3.986369114235e-01 2.297243063473e+02 1.352357346347e+02 4.201359822516e+06 3.572085649675e-01
4.014225551229e-01 2.274707481062e+02 1.347920671360e+02 4.132893585261e+06 3.595872283117e-01
4.042276646836e-01 2.252401680948e+02 1.343500283901e+02 4.065569296224e+06 3.619792945984e-01
4.070523761315e-01 2.230323291545e+02 1.339096129858e+02 3.999367651778e+06 3.643848192028e-01
4.098968264430e-01 2.208469965855e+02 1.334708155309e+02 3.934269677269e+06 3.668038576083e-01
4.127611535519e-01 2.186839381215e+02 1.330336306524e+02 3.870256721383e+06 3.692364654073e-01
4.156454963556e-01 2.165429239046e+02 1.325980529965e+02 3.807310450606e+06 3.716826983011e-01
4.185499947222e-01 2.144237264598e+02 1.321640772281e+02 3.745412843786e+06 3.741426121010e-01
4.214747894973e-01 2.123261206706e+02 1.317316980311e+02 3.684546186779e+06 3.766162627284e-01
4.244200225105e-01 2.102498837545e+02 1.313009101084e+02 3.624693067195e+06 3.791037062158e-01
4.273858365827e-01 2.081947952387e+02 1.308717081814e+02 3.565836369231e+06 3.816049987068e-01
4.303723755328e-01 2.061606369360e+02 1.304440869904e+02 3.507959268594e+06 3.841201964575e-01
4.333797841845e-01 2.041471929214e+02 1.300180412942e+02 3.451045227509e+06 3.866493558365e-01
4.364082083737e-01 2.021542495082e+02 1.295935658704e+02 3.395077989811e+06 3.891925333261e-01
4.394577949553e-01 2.001815952252e+02 1.291706555148e+02 3.340041576132e+06 3.917497855229e-01
4.425286918105e-01 1.982290207932e+02 1.287493050417e+02 3.285920279156e+06 3.943211691383e-01
4.456210478539e-01 1.962963191026e+02 1.283295092840e+02 3.232698658965e+06 3.969067409997e-01
4.487350130405e-01 1.943832851910e+02 1.279112630925e+02 3.180361538461e+06 3.995065580515e-01
4.518707383734e-01 1.924897162204e+02 1.274945613366e+02 3.128893998872e+06 4.021206773552e-01
4.550283759108e-01 1.906154114554e+02 1.270793989036e+02 3.078281375326e+06 4.047491560913e-01
4.582080787734e-01 1.887601722417e+02 1.266657706990e+02 3.028509252509e+06 4.073920515596e-01
4.614100011521e-01 1.869238019840e+02 1.262536716463e+02 2.979563460394e+06 4.100494211806e-01
4.646342983150e-01 1.851061061247e+02 1.258430966869e+02 2.931430070045e+06 4.127213224962e-01
4.678811266155e-01 1.833068921230e+02 1.254340407803e+02 2.884095389489e+06 4.154078131712e-01
4.711506434993e-01 1.815259694338e+02 1.250264989037e+02 2.837545959665e+06 4.181089509942e-01
4.744430075126e-01 1.797631494871e+02 1.246204660519e+02 2.791768550440e+06 4.208247938786e-01
4.777583783093e-01 1.780182456672e+02 1.242159372376e+02 2.746750156689e+06 4.235553998645e-01
4.810969166589e-01 1.762910732927e+02 1.238129074911e+02 2.702477994450e+06 4.263008271190e-01
4.844587844546e-01 1.745814495963e+02 1.234113718602e+02 2.658939497140e+06 4.290611339384e-01
4.878441447207e-01 1.728891937049e+02 1.230113254102e+02 2.616122311834e+06 4.318363787491e-01
4.912531616208e-01 1.712141266201e+02 1.226127632240e+02 2.574014295616e+06 4.346266201090e-01
4.946860004655e-01 1.695560711985e+02 1.222156804016e+02 2.532603511985e+06 4.374319167093e-01
4.981428277208e-01 1.679148521327e+02 1.218200720604e+02 2.491878227326e+06 4.402523273753e-01
5.016238110158e-01 1.662902959319e+02 1.214259333352e+02 2.451826907439e+06 4.430879110690e-01
5.051291191511e-01 1.646822309034e+02 1.210332593778e+02 2.412438214132e+06 4.459387268897e-01
5.086589221067e-01 1.630904871338e+02 1.206420453572e+02 2.373701001868e+06 4.488048340761e-01
5.122133910505e-01 1.615148964704e+02 1.202522864593e+02 2.335604314471e+06 4.516862920083e-01
5.157926983465e-01 1.599552925029e+02 1.198639778872e+02 2.298137381894e+06 4.545831602089e-01
5.193970175633e-01 1.584115105458e+02 1.194771148607e+02 2.261289617029e+06 4.574954983452e-01
5.230265234821e-01 1.568833876197e+02 1.190916926167e+02 2.225050612587e+06 4.604233662312e-01
5.266813921056e-01 1.553707624344e+02 1.187077064087e+02 2.189410138022e+06 4.633668238291e-01
5.303618006666e-01 1.538734753708e+02 1.183251515069e+02 2.154358136510e+06 4.663259312516e-01
5.340679276360e-01 1.523913684636e+02 1.179440231984e+02 2.119884721981e+06 4.693007487639e-01
5.377999527321e-01 1.509242853845e+02 1.175643167867e+02 2.085980176202e+06 4.722913367855e-01
